review_id,product_sku,rating,rating_trusted,primary_theme,all_themes
CR-001121,VS-AP-3000i,4,true,none,
CR-001122,CP-LV-C400S,5,true,none,
CR-001123,CP-DY-TP09,5,true,none,
CR-001124,CP-XM-4PRO,3,true,reliability,reliability
CR-001125,VS-AP-4000i,5,true,none,
CR-001126,VS-AP-8000i,4,true,none,
CR-001127,CP-XM-4PRO,3,true,noise,noise
CR-001128,CP-BB-DM5440,5,true,none,
CR-001129,CP-XM-4PRO,4,true,none,
CR-001130,VS-AP-4000i,4,true,none,
CR-001131,CP-BB-DM5440,5,true,none,
CR-001132,VS-AP-3000i,4,true,none,
CR-001133,CP-XM-4PRO,4,true,none,
CR-001134,VS-AP-2000,3,true,app_software,app_software
CR-001135,CP-BB-DM5440,5,true,none,
CR-001136,VS-AC-1000i,4,true,none,
CR-001137,VS-AP-8000i,1,true,noise,noise
CR-001138,VS-AP-4000i,5,true,none,
CR-001139,VS-AP-4000i,5,true,none,
CR-001140,CP-BB-DM5440,5,true,none,
CR-001141,VS-AP-4000i,1,true,connectivity,connectivity|noise
CR-001142,VS-AP-3000i,4,true,none,
CR-001143,CP-BB-DM5440,5,true,none,
CR-001144,VS-AP-8000i,5,true,none,
CR-001145,CP-XM-4PRO,4,true,none,
CR-001146,VS-AC-1000i,5,true,none,
CR-001147,CP-BB-DM5440,3,true,app_software,app_software
CR-001148,CP-LV-C400S,5,true,none,
CR-001149,VS-AC-1000i,5,true,none,
CR-001150,CP-LV-C400S,1,true,noise,connectivity|noise
CR-001151,CP-LV-C400S,1,true,filter_cost,filter_cost
CR-001152,CP-LV-C400S,5,true,none,
CR-001153,VS-AC-1000i,1,true,app_software,app_software
CR-001154,VS-AP-2000,5,true,none,
CR-001155,VS-AP-2000,5,true,none,
CR-001156,CP-BB-DM5440,4,true,none,
CR-001157,CP-XM-4PRO,5,true,none,
CR-001158,CP-LV-C400S,5,true,none,
CR-001159,CP-LV-C400S,5,true,none,
CR-001160,VS-AP-2000,5,true,none,
CR-001161,CP-BB-DM5440,4,true,none,
CR-001162,VS-AP-4000i,3,true,none,
CR-001163,CP-XM-4PRO,4,true,none,
CR-001164,VS-AP-3000i,4,true,none,
CR-001165,CP-DY-TP09,5,true,none,
CR-001166,VS-AP-3000i,5,true,none,
CR-001167,VS-AP-3000i,3,true,none,
CR-001168,VS-AP-8000i,4,true,none,
CR-001169,CP-XM-4PRO,5,true,none,
CR-001170,VS-AP-4000i,5,true,none,
CR-001171,CP-XM-4PRO,1,true,none,
CR-001172,CP-BB-DM5440,4,true,none,
CR-001173,VS-AP-2000,2,true,noise,connectivity|noise
CR-001174,VS-AP-8000i,4,true,none,
CR-001175,VS-AP-4000i,3,true,noise,noise
CR-001176,VS-AC-1000i,5,true,none,
CR-001177,CP-XM-4PRO,5,true,none,
CR-001178,CP-LV-C400S,5,true,none,
CR-001179,CP-XM-4PRO,5,true,none,
CR-001180,VS-AC-1000i,5,true,none,
CR-001181,VS-AP-8000i,5,true,none,
CR-001182,CP-LV-C400S,5,true,none,
CR-001183,VS-AP-3000i,4,true,none,
CR-001184,CP-DY-TP09,5,true,none,
CR-001185,CP-BB-DM5440,5,true,none,
CR-001186,CP-DY-TP09,5,true,none,
CR-001187,VS-AC-1000i,1,true,app_software,app_software|noise
CR-001188,VS-AP-3000i,5,true,none,
CR-001189,CP-BB-DM5440,5,true,none,
CR-001190,CP-DY-TP09,2,true,filter_cost,filter_cost
CR-001191,VS-AP-3000i,5,true,none,
CR-001192,VS-AP-4000i,5,true,none,
CR-001193,CP-LV-C400S,5,true,none,
CR-001194,VS-AP-2000,5,false,filter_cost,filter_cost
CR-001195,CP-LV-C400S,5,false,noise,app_software|noise
CR-001196,VS-AP-2000,5,true,none,
CR-001197,CP-LV-C400S,1,true,noise,filter_cost|noise
CR-001198,VS-AP-4000i,5,true,none,
CR-001199,CP-DY-TP09,4,true,none,
CR-001200,VS-AC-1000i,4,true,none,
CR-001201,CP-BB-DM5440,2,true,app_software,app_software|connectivity
CR-001202,VS-AP-3000i,1,true,connectivity,connectivity
CR-001203,VS-AC-1000i,5,true,none,
CR-001204,CP-LV-C400S,5,true,none,
CR-001205,CP-DY-TP09,5,true,none,
CR-001206,VS-AP-4000i,4,true,none,
CR-001207,VS-AP-2000,5,true,none,
CR-001208,CP-XM-4PRO,5,true,none,
CR-001209,CP-DY-TP09,5,true,none,
CR-001210,CP-XM-4PRO,4,true,none,
CR-001211,CP-DY-TP09,5,true,none,
CR-001212,VS-AP-4000i,3,true,app_software,app_software
CR-001213,VS-AC-1000i,5,true,none,
CR-001214,VS-AP-3000i,5,true,none,
CR-001215,VS-AP-4000i,5,true,none,
CR-001216,VS-AP-4000i,4,true,none,
CR-001217,VS-AP-2000,1,true,connectivity,connectivity
CR-001218,VS-AP-8000i,5,true,none,
CR-001219,CP-DY-TP09,5,true,none,
CR-001220,CP-LV-C400S,5,true,none,
CR-001221,VS-AP-3000i,4,true,none,
CR-001222,VS-AC-1000i,4,true,none,
CR-001223,VS-AP-2000,5,true,none,
CR-001224,VS-AP-3000i,1,true,app_software,app_software
CR-001225,VS-AP-8000i,5,true,none,
CR-001226,VS-AP-2000,3,true,none,
CR-001227,VS-AP-2000,4,true,none,
CR-001228,VS-AC-1000i,5,true,none,
CR-001229,CP-DY-TP09,5,true,none,
CR-001230,VS-AP-3000i,5,true,none,
CR-001231,VS-AP-3000i,5,true,none,
CR-001232,CP-BB-DM5440,4,true,none,
CR-001233,CP-DY-TP09,5,true,none,
CR-001234,VS-AP-8000i,5,true,none,
CR-001235,VS-AP-3000i,5,true,none,
CR-001236,VS-AP-2000,4,true,none,
CR-001237,CP-LV-C400S,5,true,none,
CR-001238,VS-AC-1000i,5,true,none,
CR-001239,VS-AP-2000,5,true,none,
CR-001240,CP-XM-4PRO,5,true,none,
CR-001241,CP-DY-TP09,5,true,none,
CR-001242,VS-AP-3000i,5,true,none,
CR-001243,CP-XM-4PRO,1,true,app_software,app_software|filter_cost
CR-001244,VS-AP-8000i,5,true,none,
CR-001245,VS-AP-3000i,5,true,none,
CR-001246,CP-LV-C400S,5,true,none,
CR-001247,CP-LV-C400S,1,true,app_software,app_software|noise
CR-001248,VS-AP-4000i,4,true,none,
CR-001249,CP-DY-TP09,4,true,none,
CR-001250,VS-AC-1000i,5,true,none,
CR-001251,VS-AP-4000i,5,true,none,
CR-001252,CP-DY-TP09,5,true,none,
CR-001253,CP-LV-C400S,1,true,sensor_trust,connectivity|sensor_trust
CR-001254,CP-XM-4PRO,1,true,noise,noise
CR-001255,CP-BB-DM5440,4,true,none,
CR-001256,CP-BB-DM5440,1,true,filter_cost,filter_cost|sensor_trust
CR-001257,VS-AC-1000i,5,true,none,
CR-001258,CP-LV-C400S,4,true,none,
CR-001259,VS-AP-3000i,5,true,none,
CR-001260,CP-DY-TP09,1,true,sensor_trust,sensor_trust
CR-001261,VS-AP-4000i,1,true,connectivity,connectivity
CR-001262,CP-LV-C400S,4,true,none,
CR-001263,CP-LV-C400S,5,true,none,
CR-001264,VS-AP-8000i,2,true,connectivity,connectivity|filter_cost
CR-001265,VS-AP-2000,5,true,none,
CR-001266,CP-DY-TP09,4,true,none,
CR-001267,VS-AP-3000i,3,true,filter_cost,filter_cost
CR-001268,VS-AP-3000i,1,true,none,
CR-001269,VS-AC-1000i,5,false,connectivity,app_software|connectivity
CR-001270,VS-AP-8000i,4,true,none,
CR-001271,CP-BB-DM5440,5,true,none,
CR-001272,CP-XM-4PRO,3,true,noise,noise
CR-001273,VS-AC-1000i,5,true,none,
CR-001274,CP-DY-TP09,5,true,none,
CR-001275,VS-AP-3000i,5,true,none,
CR-001276,VS-AP-2000,4,true,none,
CR-001277,VS-AP-2000,4,true,none,
CR-001278,VS-AP-8000i,4,true,none,
CR-001279,VS-AP-8000i,2,true,reliability,reliability
CR-001280,CP-DY-TP09,1,true,app_software,app_software|sensor_trust
CR-001281,CP-DY-TP09,4,true,none,
CR-001282,VS-AC-1000i,4,true,none,
CR-001283,VS-AP-8000i,5,true,none,
CR-001284,CP-LV-C400S,5,true,none,
CR-001285,CP-DY-TP09,4,true,none,
CR-001286,CP-XM-4PRO,5,true,none,
CR-001287,VS-AP-8000i,1,true,none,
CR-001288,CP-XM-4PRO,5,true,none,
CR-001289,VS-AP-8000i,5,true,none,
CR-001290,CP-XM-4PRO,5,true,none,
CR-001291,CP-DY-TP09,4,true,none,
CR-001292,CP-DY-TP09,5,true,none,
CR-001293,VS-AP-2000,5,true,none,
CR-001294,CP-LV-C400S,4,true,none,
CR-001295,CP-DY-TP09,1,true,sensor_trust,connectivity|sensor_trust
CR-001296,VS-AP-2000,4,true,none,
CR-001297,VS-AP-4000i,2,true,connectivity,app_software|connectivity
CR-001298,CP-LV-C400S,4,true,none,
CR-001299,CP-DY-TP09,5,true,none,
CR-001300,VS-AC-1000i,5,true,none,
CR-001301,CP-DY-TP09,4,true,none,
CR-001302,CP-LV-C400S,3,true,app_software,app_software
CR-001303,VS-AC-1000i,5,true,none,
CR-001304,VS-AP-2000,2,true,connectivity,connectivity|reliability
CR-001305,VS-AP-2000,5,true,none,
CR-001306,VS-AP-8000i,1,true,reliability,reliability
CR-001307,VS-AP-2000,4,true,none,
CR-001308,VS-AP-8000i,5,true,none,
CR-001309,VS-AP-8000i,4,true,none,
CR-001310,CP-LV-C400S,4,true,none,
CR-001311,CP-XM-4PRO,5,true,none,
CR-001312,CP-LV-C400S,3,true,app_software,app_software
CR-001313,VS-AP-8000i,5,true,none,
CR-001314,CP-LV-C400S,5,true,none,
CR-001315,VS-AC-1000i,5,true,none,
CR-001316,VS-AP-2000,1,true,app_software,app_software|connectivity
CR-001317,CP-DY-TP09,5,true,none,
CR-001318,VS-AP-8000i,4,true,none,
CR-001319,CP-XM-4PRO,4,true,none,
CR-001320,CP-BB-DM5440,5,true,none,
CR-001321,VS-AP-4000i,5,true,none,
CR-001322,CP-LV-C400S,4,true,none,
CR-001323,CP-LV-C400S,4,true,none,
CR-001324,CP-BB-DM5440,5,true,none,
CR-001325,CP-LV-C400S,5,true,none,
CR-001326,VS-AC-1000i,5,true,none,
CR-001327,VS-AP-8000i,4,true,none,
CR-001328,VS-AP-8000i,5,true,none,
CR-001329,VS-AP-4000i,4,true,none,
CR-001330,CP-DY-TP09,5,true,none,
CR-001331,CP-LV-C400S,1,true,none,
CR-001332,VS-AC-1000i,3,true,none,
CR-001333,VS-AP-8000i,5,true,none,
CR-001334,VS-AP-4000i,4,true,none,
CR-001335,VS-AP-3000i,3,true,none,
CR-001336,VS-AP-4000i,5,true,none,
CR-001337,CP-LV-C400S,3,true,none,
CR-001338,VS-AC-1000i,5,false,noise,noise
CR-001339,VS-AP-3000i,4,true,none,
CR-001340,VS-AP-8000i,5,true,none,
CR-001341,VS-AP-2000,2,true,filter_cost,filter_cost|reliability
CR-001342,CP-LV-C400S,1,true,reliability,reliability
CR-001343,CP-DY-TP09,5,true,none,
CR-001344,VS-AP-8000i,3,true,none,
CR-001345,CP-BB-DM5440,5,true,none,
CR-001346,VS-AP-3000i,5,true,none,
CR-001347,VS-AP-2000,4,true,none,
CR-001348,CP-LV-C400S,1,true,connectivity,connectivity
CR-001349,CP-XM-4PRO,5,true,none,
CR-001350,VS-AP-4000i,5,true,none,
CR-001351,VS-AC-1000i,1,true,sensor_trust,connectivity|sensor_trust
CR-001352,CP-XM-4PRO,5,true,none,
CR-001353,CP-LV-C400S,5,true,none,
CR-001354,VS-AC-1000i,5,true,none,
CR-001355,CP-BB-DM5440,2,true,connectivity,app_software|connectivity
CR-001356,CP-LV-C400S,5,true,none,
CR-001357,VS-AP-8000i,1,true,noise,app_software|noise
CR-001358,CP-DY-TP09,5,true,none,
CR-001359,VS-AP-3000i,1,true,noise,noise
CR-001360,VS-AP-4000i,3,true,none,
CR-001361,CP-LV-C400S,1,true,reliability,reliability
CR-001362,VS-AP-4000i,5,true,none,
CR-001363,CP-XM-4PRO,4,true,none,
CR-001364,VS-AP-4000i,5,true,none,
CR-001365,VS-AP-2000,1,true,reliability,reliability
CR-001366,CP-BB-DM5440,3,true,none,
CR-001367,VS-AP-2000,3,true,connectivity,connectivity
CR-001368,VS-AP-2000,5,true,none,
CR-001369,VS-AP-3000i,1,true,noise,connectivity|noise
CR-001370,CP-LV-C400S,4,true,none,
CR-001371,VS-AC-1000i,5,true,none,
CR-001372,CP-DY-TP09,1,true,filter_cost,filter_cost
CR-001373,CP-DY-TP09,5,true,none,
CR-001374,VS-AP-3000i,1,true,app_software,app_software|connectivity
CR-001375,VS-AP-8000i,5,true,none,
CR-001376,CP-DY-TP09,2,true,reliability,connectivity|reliability
CR-001377,VS-AP-4000i,5,true,none,
CR-001378,VS-AC-1000i,2,true,noise,connectivity|noise
CR-001379,CP-LV-C400S,4,true,none,
CR-001380,VS-AC-1000i,5,true,none,
CR-001381,CP-LV-C400S,2,true,filter_cost,filter_cost
CR-001382,VS-AC-1000i,3,true,none,
CR-001383,CP-XM-4PRO,5,true,none,
CR-001384,CP-LV-C400S,5,true,none,
CR-001385,CP-DY-TP09,2,true,noise,noise
CR-001386,VS-AP-3000i,5,true,none,
CR-001387,VS-AC-1000i,5,true,none,
CR-001388,CP-DY-TP09,1,true,none,
CR-001389,VS-AP-2000,5,true,none,
CR-001390,VS-AP-2000,5,true,none,
CR-001391,CP-LV-C400S,5,true,none,
CR-001392,VS-AC-1000i,4,true,none,
CR-001393,VS-AC-1000i,5,true,none,
CR-001394,VS-AP-3000i,5,true,none,
CR-001395,VS-AP-2000,1,true,noise,noise|sensor_trust
CR-001396,VS-AC-1000i,5,true,none,
CR-001397,VS-AP-4000i,5,true,none,
CR-001398,CP-DY-TP09,4,true,none,
CR-001399,VS-AP-3000i,5,true,none,
CR-001400,VS-AP-4000i,5,true,none,
CR-001401,CP-DY-TP09,4,true,none,
CR-001402,VS-AP-4000i,2,true,filter_cost,filter_cost
CR-001403,CP-BB-DM5440,5,true,none,
CR-001404,CP-XM-4PRO,4,true,none,
CR-001405,CP-BB-DM5440,1,true,connectivity,connectivity|sensor_trust
CR-001406,CP-DY-TP09,5,true,none,
CR-001407,CP-BB-DM5440,5,true,none,
CR-001408,VS-AP-8000i,5,false,connectivity,connectivity
CR-001409,VS-AC-1000i,4,true,none,
CR-001410,VS-AP-8000i,3,true,none,
CR-001411,CP-DY-TP09,3,true,sensor_trust,sensor_trust
CR-001412,VS-AP-3000i,3,true,app_software,app_software
CR-001413,VS-AP-8000i,4,true,none,
CR-001414,CP-XM-4PRO,5,true,none,
CR-001415,VS-AP-4000i,4,true,none,
CR-001416,VS-AP-8000i,5,true,none,
CR-001417,VS-AC-1000i,3,true,app_software,app_software
CR-001418,CP-LV-C400S,5,true,none,
CR-001419,VS-AP-4000i,4,true,none,
CR-001420,VS-AP-3000i,1,true,connectivity,app_software|connectivity
CR-001421,CP-BB-DM5440,5,false,reliability,app_software|reliability
CR-001422,VS-AP-8000i,3,true,reliability,reliability
CR-001423,CP-XM-4PRO,4,true,none,
CR-001424,VS-AP-4000i,4,true,none,
CR-001425,CP-XM-4PRO,5,true,none,
CR-001426,CP-BB-DM5440,4,true,none,
CR-001427,CP-BB-DM5440,1,true,connectivity,app_software|connectivity
CR-001428,VS-AP-2000,2,true,none,
CR-001429,VS-AP-4000i,5,true,none,
CR-001430,CP-DY-TP09,5,true,none,
CR-001431,VS-AP-2000,1,true,noise,noise
CR-001432,CP-BB-DM5440,1,true,sensor_trust,sensor_trust
CR-001433,VS-AP-4000i,5,true,none,
CR-001434,VS-AC-1000i,4,true,none,
CR-001435,CP-BB-DM5440,4,true,none,
CR-001436,VS-AP-8000i,3,true,connectivity,connectivity
CR-001437,VS-AP-4000i,1,true,none,
CR-001438,VS-AP-3000i,4,true,none,
CR-001439,VS-AC-1000i,4,true,none,
CR-001440,VS-AP-3000i,5,true,none,
CR-001441,VS-AP-4000i,1,true,app_software,app_software
CR-001442,VS-AP-4000i,5,true,none,
CR-001443,VS-AP-8000i,4,true,none,
CR-001444,VS-AP-4000i,2,true,noise,app_software|noise
CR-001445,CP-BB-DM5440,4,true,none,
CR-001446,VS-AC-1000i,4,true,none,
CR-001447,VS-AP-8000i,5,true,none,
CR-001448,CP-DY-TP09,5,true,none,
CR-001449,CP-BB-DM5440,3,true,noise,noise
CR-001450,CP-LV-C400S,5,true,none,
CR-001451,VS-AP-4000i,5,true,none,
CR-001452,CP-XM-4PRO,3,true,none,
CR-001453,VS-AC-1000i,3,true,filter_cost,filter_cost
CR-001454,VS-AP-4000i,5,true,none,
CR-001455,CP-BB-DM5440,5,true,none,
CR-001456,CP-BB-DM5440,4,true,none,
CR-001457,VS-AP-8000i,5,true,none,
CR-001458,VS-AP-3000i,5,true,none,
CR-001459,CP-LV-C400S,5,true,none,
CR-001460,CP-LV-C400S,5,true,none,
CR-001461,VS-AP-3000i,4,true,none,
CR-001462,CP-LV-C400S,2,true,connectivity,connectivity
CR-001463,CP-DY-TP09,3,true,filter_cost,filter_cost
CR-001464,CP-XM-4PRO,4,true,none,
CR-001465,CP-XM-4PRO,5,true,none,
CR-001466,VS-AP-2000,5,true,none,
CR-001467,VS-AP-4000i,4,true,none,
CR-001468,VS-AP-3000i,5,true,none,
CR-001469,CP-LV-C400S,1,true,filter_cost,filter_cost|sensor_trust
CR-001470,CP-LV-C400S,5,true,none,
CR-001471,CP-XM-4PRO,4,true,none,
CR-001472,CP-XM-4PRO,4,true,none,
CR-001473,CP-DY-TP09,5,true,none,
CR-001474,CP-XM-4PRO,5,true,none,
CR-001475,VS-AP-2000,5,true,none,
CR-001476,CP-LV-C400S,4,true,none,
CR-001477,VS-AP-3000i,5,true,none,
CR-001478,CP-BB-DM5440,5,true,none,
CR-001479,VS-AP-8000i,5,true,none,
CR-001480,VS-AP-4000i,5,true,none,
CR-001481,CP-DY-TP09,2,true,reliability,connectivity|reliability
CR-001482,VS-AP-8000i,5,true,none,
CR-001483,CP-BB-DM5440,5,true,none,
CR-001484,VS-AP-3000i,4,true,none,
CR-001485,VS-AP-2000,2,true,connectivity,connectivity
CR-001486,VS-AP-2000,1,true,connectivity,connectivity
CR-001487,VS-AP-8000i,3,true,none,
CR-001488,VS-AP-8000i,5,true,none,
CR-001489,CP-LV-C400S,4,true,none,
CR-001490,VS-AP-4000i,5,true,none,
CR-001491,CP-LV-C400S,5,true,none,
CR-001492,VS-AP-3000i,4,true,none,
CR-001493,VS-AP-3000i,1,true,connectivity,connectivity|noise
CR-001494,CP-DY-TP09,5,true,none,
CR-001495,CP-BB-DM5440,5,true,none,
CR-001496,VS-AP-8000i,5,true,none,
CR-001497,VS-AP-2000,5,true,none,
CR-001498,CP-DY-TP09,4,true,none,
CR-001499,VS-AP-4000i,1,true,noise,app_software|noise
CR-001500,VS-AP-8000i,1,true,app_software,app_software
CR-001501,CP-BB-DM5440,5,true,none,
CR-001502,VS-AP-2000,4,true,none,
CR-001503,CP-LV-C400S,5,true,none,
CR-001504,CP-DY-TP09,2,true,connectivity,connectivity
CR-001505,VS-AC-1000i,4,true,none,
CR-001506,CP-LV-C400S,5,true,none,
CR-001507,VS-AP-4000i,1,true,none,
CR-001508,CP-LV-C400S,4,true,none,
CR-001509,VS-AP-4000i,4,true,none,
CR-001510,VS-AP-2000,2,true,connectivity,connectivity
CR-001511,CP-DY-TP09,5,true,none,
CR-001512,VS-AP-4000i,1,true,none,
CR-001513,VS-AC-1000i,5,true,none,
CR-001514,CP-XM-4PRO,4,true,none,
CR-001515,VS-AC-1000i,1,true,app_software,app_software
CR-001516,VS-AP-3000i,5,true,none,
CR-001517,VS-AP-4000i,5,true,none,
CR-001518,CP-DY-TP09,5,true,none,
CR-001519,VS-AP-2000,5,true,none,
CR-001520,CP-LV-C400S,5,true,none,
CR-001521,CP-BB-DM5440,3,true,sensor_trust,sensor_trust
CR-001522,VS-AC-1000i,5,true,none,
CR-001523,CP-DY-TP09,5,true,none,
CR-001524,VS-AC-1000i,5,true,none,
CR-001525,CP-DY-TP09,5,true,none,
CR-001526,VS-AP-2000,5,true,none,
CR-001527,CP-LV-C400S,5,true,none,
CR-001528,CP-XM-4PRO,3,true,noise,noise
CR-001529,CP-BB-DM5440,5,true,none,
CR-001530,CP-LV-C400S,5,true,none,
CR-001531,VS-AP-8000i,5,true,none,
CR-001532,CP-DY-TP09,5,true,none,
CR-001533,CP-XM-4PRO,5,true,none,
CR-001534,CP-BB-DM5440,5,true,none,
CR-001535,VS-AC-1000i,1,true,connectivity,app_software|connectivity
CR-001536,VS-AP-4000i,5,true,none,
CR-001537,VS-AP-2000,1,true,noise,noise
CR-001538,VS-AP-2000,5,true,none,
CR-001539,VS-AP-4000i,5,true,none,
CR-001540,VS-AC-1000i,4,true,none,
CR-001541,VS-AP-3000i,5,true,none,
CR-001542,CP-LV-C400S,5,true,none,
CR-001543,VS-AP-4000i,1,true,none,
CR-001544,CP-BB-DM5440,5,true,none,
CR-001545,CP-XM-4PRO,3,true,none,
CR-001546,CP-BB-DM5440,5,true,none,
CR-001547,VS-AP-2000,5,true,none,
CR-001548,VS-AP-2000,5,true,none,
CR-001549,VS-AC-1000i,3,true,app_software,app_software
CR-001550,CP-BB-DM5440,4,true,none,
CR-001551,VS-AP-3000i,5,true,none,
CR-001552,CP-LV-C400S,4,true,none,
CR-001553,VS-AC-1000i,4,true,none,
CR-001554,VS-AC-1000i,5,true,none,
CR-001555,CP-BB-DM5440,1,true,none,
CR-001556,VS-AP-8000i,5,true,none,
CR-001557,VS-AP-3000i,5,true,none,
CR-001558,VS-AC-1000i,2,true,reliability,connectivity|reliability
CR-001559,VS-AP-3000i,2,true,connectivity,connectivity|noise
CR-001560,VS-AP-3000i,5,true,none,
CR-001561,VS-AP-3000i,5,true,none,
CR-001562,VS-AP-4000i,1,true,noise,noise
CR-001563,VS-AP-3000i,4,true,none,
CR-001564,CP-LV-C400S,3,true,none,
CR-001565,VS-AC-1000i,5,true,none,
CR-001566,VS-AP-3000i,5,true,none,
CR-001567,CP-LV-C400S,4,true,none,
CR-001568,VS-AP-2000,5,true,none,
CR-001569,CP-BB-DM5440,5,false,noise,connectivity|noise
CR-001570,CP-XM-4PRO,5,true,none,
CR-001571,VS-AP-3000i,5,true,none,
CR-001572,CP-XM-4PRO,5,true,none,
CR-001573,CP-LV-C400S,1,true,filter_cost,filter_cost
CR-001574,VS-AP-3000i,3,true,none,
CR-001575,CP-LV-C400S,3,true,sensor_trust,sensor_trust
CR-001576,CP-BB-DM5440,5,true,none,
CR-001577,VS-AP-2000,3,true,none,
CR-001578,CP-DY-TP09,3,true,none,
CR-001579,CP-LV-C400S,5,true,none,
CR-001580,CP-DY-TP09,3,true,connectivity,connectivity
CR-001581,VS-AC-1000i,5,true,none,
CR-001582,VS-AP-2000,5,true,none,
CR-001583,VS-AP-8000i,1,true,connectivity,app_software|connectivity
CR-001584,CP-LV-C400S,4,true,none,
CR-001585,CP-XM-4PRO,4,true,none,
CR-001586,VS-AP-3000i,5,true,none,
CR-001587,VS-AP-3000i,4,true,none,
CR-001588,CP-XM-4PRO,5,true,none,
CR-001589,CP-BB-DM5440,5,true,none,
CR-001590,CP-XM-4PRO,5,true,none,
CR-001591,CP-BB-DM5440,5,true,none,
CR-001592,VS-AP-4000i,5,true,none,
CR-001593,VS-AP-2000,4,true,none,
CR-001594,VS-AP-3000i,4,true,none,
CR-001595,VS-AP-3000i,4,true,none,
CR-001596,CP-BB-DM5440,1,true,none,
CR-001597,VS-AC-1000i,2,true,sensor_trust,sensor_trust
CR-001598,VS-AP-4000i,5,true,none,
CR-001599,CP-DY-TP09,5,true,none,
CR-001600,VS-AP-3000i,4,true,none,
CR-001601,VS-AP-4000i,5,true,none,
CR-001602,CP-BB-DM5440,5,true,none,
CR-001603,VS-AP-2000,4,true,none,
CR-001604,VS-AP-2000,5,true,none,
CR-001605,CP-DY-TP09,5,true,none,
CR-001606,CP-BB-DM5440,4,true,none,
CR-001607,CP-XM-4PRO,4,true,none,
CR-001608,VS-AP-3000i,5,true,none,
CR-001609,CP-BB-DM5440,4,true,none,
CR-001610,CP-BB-DM5440,5,true,none,
CR-001611,VS-AP-2000,1,true,reliability,connectivity|reliability
CR-001612,VS-AP-4000i,4,true,none,
CR-001613,VS-AC-1000i,4,true,none,
CR-001614,CP-BB-DM5440,5,true,none,
CR-001615,CP-DY-TP09,4,true,none,
CR-001616,VS-AC-1000i,1,true,noise,connectivity|noise
CR-001617,CP-DY-TP09,4,true,none,
CR-001618,VS-AP-3000i,4,true,none,
CR-001619,VS-AC-1000i,5,true,none,
CR-001620,CP-BB-DM5440,5,true,none,
CR-001621,VS-AP-4000i,5,true,none,
CR-001622,VS-AC-1000i,5,true,none,
CR-001623,CP-XM-4PRO,2,true,connectivity,connectivity
CR-001624,VS-AC-1000i,5,true,none,
CR-001625,CP-XM-4PRO,4,true,none,
CR-001626,VS-AC-1000i,5,true,none,
CR-001627,CP-LV-C400S,5,true,none,
CR-001628,CP-BB-DM5440,1,true,connectivity,connectivity|sensor_trust
CR-001629,VS-AP-4000i,1,true,app_software,app_software|sensor_trust
CR-001630,VS-AP-3000i,5,true,none,
CR-001631,VS-AP-4000i,4,true,none,
CR-001632,CP-LV-C400S,5,true,none,
CR-001633,VS-AP-3000i,1,true,none,
CR-001634,VS-AP-2000,4,true,none,
CR-001635,CP-LV-C400S,3,true,filter_cost,filter_cost
CR-001636,VS-AP-4000i,4,true,none,
CR-001637,VS-AP-2000,3,true,none,
CR-001638,VS-AC-1000i,3,true,reliability,reliability
CR-001639,CP-BB-DM5440,1,true,noise,noise|sensor_trust
CR-001640,CP-LV-C400S,5,true,none,
CR-001641,VS-AP-3000i,5,true,none,
CR-001642,VS-AP-4000i,5,true,none,
CR-001643,VS-AP-2000,4,true,none,
CR-001644,CP-BB-DM5440,1,false,none,
CR-001645,VS-AP-8000i,1,true,noise,app_software|noise
CR-001646,VS-AP-4000i,5,true,none,
CR-001647,VS-AC-1000i,5,true,none,
CR-001648,VS-AP-8000i,5,true,none,
CR-001649,CP-BB-DM5440,5,true,none,
CR-001650,VS-AP-2000,1,true,app_software,app_software|noise
CR-001651,CP-BB-DM5440,1,true,reliability,noise|reliability
CR-001652,VS-AP-2000,5,true,none,
CR-001653,VS-AP-3000i,5,true,none,
CR-001654,VS-AP-3000i,5,true,none,
CR-001655,CP-DY-TP09,5,true,none,
CR-001656,VS-AP-8000i,5,true,none,
CR-001657,VS-AP-2000,5,false,app_software,app_software|noise
CR-001658,VS-AC-1000i,5,true,none,
CR-001659,CP-XM-4PRO,4,true,none,
CR-001660,CP-BB-DM5440,5,true,none,
CR-001661,VS-AP-3000i,1,true,none,
CR-001662,VS-AC-1000i,4,true,none,
CR-001663,VS-AC-1000i,3,true,none,
CR-001664,VS-AP-3000i,5,true,none,
CR-001665,CP-XM-4PRO,3,true,connectivity,connectivity
CR-001666,CP-XM-4PRO,4,true,none,
CR-001667,CP-LV-C400S,5,true,none,
CR-001668,CP-DY-TP09,4,true,none,
CR-001669,CP-BB-DM5440,1,true,noise,noise|sensor_trust
CR-001670,VS-AC-1000i,5,true,none,
CR-001671,VS-AP-3000i,4,true,none,
CR-001672,VS-AC-1000i,1,true,none,
CR-001673,VS-AP-4000i,5,true,none,
CR-001674,VS-AP-2000,5,true,none,
CR-001675,CP-XM-4PRO,4,true,none,
CR-001676,VS-AP-3000i,5,true,none,
CR-001677,VS-AP-3000i,5,true,none,
CR-001678,CP-DY-TP09,5,true,none,
CR-001679,VS-AP-8000i,5,true,none,
CR-001680,VS-AP-4000i,1,true,connectivity,app_software|connectivity
CR-001681,VS-AP-8000i,1,true,sensor_trust,noise|sensor_trust
CR-001682,VS-AP-3000i,5,true,none,
CR-001683,VS-AC-1000i,4,true,none,
