review_id,product_sku,rating,rating_trusted,theme
CR-005106,B071HMNTPM,5.0,true,none
CR-005107,B082Y2PK2G,5.0,true,none
CR-005108,B0C2JF5179,2.0,true,ozone_odor_safety
CR-005109,B07HQ73JNL,5.0,true,none
CR-005110,B0C2JF5179,5.0,true,none
CR-005111,B0C2JF5179,5.0,true,none
CR-005112,B0C2JF5179,5.0,true,none
CR-005113,B07R81N4X9,5.0,true,none
CR-005114,B071HMNTPM,5.0,true,none
CR-005115,B0C2JF5179,5.0,true,none
CR-005116,B0BZPPXM8D,5.0,true,none
CR-005117,B0C2JF5179,1.0,true,none
CR-005118,B07QPNSQJ5,2.0,true,none
CR-005119,B07ZPLXB54,1.0,true,none
CR-005120,B07PWDTF8B,5.0,true,none
CR-005121,B0C2JF5179,5.0,true,none
CR-005122,B082Y2PK2G,4.0,true,none
CR-005123,B071HMNTPM,4.0,true,none
CR-005124,B07QPNSQJ5,1.0,true,none
CR-005125,B0C2JF5179,5.0,true,none
CR-005126,B07DK5NSY1,5.0,true,none
CR-005127,B07QPNSQJ5,5.0,true,none
CR-005128,B0C2JF5179,5.0,true,none
CR-005129,B0C2JF5179,5.0,true,none
CR-005130,B0C2JF5179,5.0,true,none
CR-005131,B071HMNTPM,4.0,true,noise
CR-005132,B0C2JF5179,5.0,true,none
CR-005133,B0C2JF5179,5.0,true,none
CR-005134,B07DK5NSY1,4.0,true,none
CR-005135,B0BBV2Z7VG,1.0,true,none
CR-005136,B0BZPPXM8D,5.0,true,none
CR-005137,B0C2JF5179,5.0,true,none
CR-005138,B07QPNSQJ5,4.0,true,none
CR-005139,B0C2JF5179,5.0,true,none
CR-005140,B0C2JF5179,5.0,true,none
CR-005141,B07ZPLXB54,5.0,true,none
CR-005142,B0C2JF5179,5.0,true,none
CR-005143,B0C2JF5179,5.0,true,none
CR-005144,B093JYV9RR,5.0,true,none
CR-005145,B0BZPPXM8D,1.0,true,none
CR-005146,B0C2JF5179,5.0,true,none
CR-005147,B07QPNSQJ5,5.0,true,none
CR-005148,B0C2JF5179,5.0,true,none
CR-005149,B0C2JF5179,5.0,true,none
CR-005150,B07DK5NSY1,2.0,true,none
CR-005151,B099GYT47Z,5.0,true,none
CR-005152,B0BZPPXM8D,5.0,true,none
CR-005153,B0C2JF5179,1.0,true,none
CR-005154,B0C2JF5179,5.0,true,none
CR-005155,B07VXKR2L4,5.0,true,none
CR-005156,B07R81N4X9,5.0,true,none
CR-005157,B082Y2PK2G,5.0,true,none
CR-005158,B093JYV9RR,5.0,true,none
CR-005159,B071HMNTPM,5.0,true,none
CR-005160,B0BZPPXM8D,4.0,true,none
CR-005161,B0C2JF5179,5.0,true,none
CR-005162,B0C2JF5179,5.0,true,none
CR-005163,B0C2JF5179,5.0,true,none
CR-005164,B07M84HKHV,5.0,true,none
CR-005165,B0C2JF5179,4.0,true,none
CR-005166,B0C2JF5179,5.0,true,none
CR-005167,B0C2JF5179,5.0,true,none
CR-005168,B01GXFY0KQ,1.0,true,none
CR-005169,B0C2JF5179,5.0,true,none
CR-005170,B0C2JF5179,5.0,true,noise
CR-005171,B07QPNSQJ5,5.0,true,none
CR-005172,B0C2JF5179,1.0,true,none
CR-005173,B01GXFY0KQ,5.0,true,none
CR-005174,B0C2JF5179,5.0,true,none
CR-005175,B099GYT47Z,5.0,true,none
CR-005176,B07R81N4X9,5.0,true,none
CR-005177,B007Y5B814,2.0,true,none
CR-005178,B07R81N4X9,3.0,true,none
CR-005179,B0C2JF5179,5.0,true,none
CR-005180,B0C2JF5179,5.0,true,none
CR-005181,B07KXBX32V,2.0,true,none
CR-005182,B0C2JF5179,1.0,true,none
CR-005183,B0C2JF5179,3.0,true,none
CR-005184,B0C2JF5179,4.0,true,none
CR-005185,B07DK5NSY1,5.0,true,none
CR-005186,B0C2JF5179,5.0,true,none
CR-005187,B0C2JF5179,5.0,true,none
CR-005188,B0C2JF5179,5.0,true,none
CR-005189,B0C2JF5179,5.0,true,none
CR-005190,B076J4BK24,5.0,true,none
CR-005191,B0C2JF5179,1.0,true,ozone_odor_safety
CR-005192,B093JYV9RR,5.0,true,none
CR-005193,B07R81N4X9,2.0,true,none
CR-005194,B0C2JF5179,5.0,true,none
CR-005195,B093JYV9RR,5.0,true,none
CR-005196,B07R81N4X9,5.0,true,none
CR-005197,B082Y2PK2G,5.0,true,none
CR-005198,B0C2JF5179,4.0,true,none
CR-005199,B0C2JF5179,2.0,true,none
CR-005200,B0C2JF5179,5.0,true,noise
CR-005201,B0C2JF5179,1.0,true,none
CR-005202,B0C2JF5179,2.0,true,none
CR-005203,B0C2JF5179,5.0,true,none
CR-005204,B0BZPPXM8D,5.0,true,none
CR-005205,B0BZPPXM8D,1.0,true,none
CR-005206,B0C2JF5179,5.0,true,noise
CR-005207,B0C2JF5179,5.0,true,none
CR-005208,B093JYV9RR,5.0,true,none
CR-005209,B0BZPPXM8D,1.0,true,reliability
CR-005210,B0C2JF5179,5.0,true,none
CR-005211,B093JYV9RR,5.0,true,none
CR-005212,B082Y2PK2G,1.0,true,none
CR-005213,B0C2JF5179,5.0,true,none
CR-005214,B07R81N4X9,5.0,true,none
CR-005215,B0C2JF5179,1.0,true,none
CR-005216,B0BZPPXM8D,5.0,true,none
CR-005217,B0C2JF5179,5.0,true,none
CR-005218,B093JYV9RR,5.0,true,none
CR-005219,B0C2JF5179,5.0,true,none
CR-005220,B0C2JF5179,5.0,true,none
CR-005221,B0C2JF5179,5.0,true,none
CR-005222,B07R81N4X9,5.0,true,none
CR-005223,B0C2JF5179,5.0,true,none
CR-005224,B0C2JF5179,5.0,true,none
CR-005225,B07QPNSQJ5,1.0,true,none
CR-005226,B0C2JF5179,5.0,true,none
CR-005227,B0C2JF5179,5.0,true,none
CR-005228,B01GXFY0KQ,5.0,true,none
CR-005229,B071HMNTPM,5.0,true,none
CR-005230,B0BZPPXM8D,1.0,true,none
CR-005231,B0C2JF5179,5.0,true,none
CR-005232,B07QPNSQJ5,5.0,true,none
CR-005233,B0C2JF5179,5.0,true,noise
CR-005234,B0C2JF5179,1.0,true,none
CR-005235,B093JYV9RR,5.0,true,none
CR-005236,B0C2JF5179,5.0,true,none
CR-005237,B0C2JF5179,4.0,true,none
CR-005238,B082Y2PK2G,4.0,true,none
CR-005239,B089M2X49N,5.0,true,none
CR-005240,B0C2JF5179,5.0,true,none
CR-005241,B0C2JF5179,4.0,true,none
CR-005242,B0BZPPXM8D,3.0,true,none
CR-005243,B0C2JF5179,5.0,true,none
CR-005244,B0C2JF5179,4.0,true,none
CR-005245,B0C2JF5179,5.0,true,none
CR-005246,B0848BNPPK,5.0,true,none
CR-005247,B0C2JF5179,5.0,true,none
CR-005248,B071HMNTPM,5.0,true,none
CR-005249,B082Y2PK2G,1.0,true,none
CR-005250,B0C2JF5179,5.0,true,none
CR-005251,B093JYV9RR,4.0,true,none
CR-005252,B071DXQ1RV,5.0,true,none
CR-005253,B0C2JF5179,1.0,true,value_effectiveness
CR-005254,B0BZPPXM8D,5.0,true,none
CR-005255,B071HMNTPM,2.0,true,none
CR-005256,B07R81N4X9,5.0,true,none
CR-005257,B093JYV9RR,5.0,true,none
CR-005258,B08QKRJJS1,5.0,true,none
CR-005259,B0BZPPXM8D,5.0,true,none
CR-005260,B07KXBX32V,5.0,true,none
CR-005261,B0C2JF5179,5.0,true,none
CR-005262,B071DXQ1RV,4.0,true,none
CR-005263,B0C2JF5179,5.0,true,none
CR-005264,B0C2JF5179,5.0,true,none
CR-005265,B07ZPLXB54,5.0,true,noise
CR-005266,B0C2JF5179,4.0,true,none
CR-005267,B0C2JF5179,5.0,true,none
CR-005268,B0C2JF5179,5.0,true,none
CR-005269,B093JYV9RR,5.0,true,none
CR-005270,B07PWDTF8B,5.0,true,none
CR-005271,B08P8PRG2M,5.0,true,noise
CR-005272,B0B2DX3SNN,5.0,true,none
CR-005273,B0C2JF5179,4.0,true,none
CR-005274,B0C2JF5179,5.0,true,none
CR-005275,B0C2JF5179,5.0,true,none
CR-005276,B07R81N4X9,5.0,true,none
CR-005277,B085ZLFT3W,5.0,true,none
CR-005278,B071HMNTPM,5.0,true,none
CR-005279,B07QPNSQJ5,1.0,true,none
CR-005280,B0C2JF5179,3.0,true,none
CR-005281,B0057IKJPQ,5.0,true,none
CR-005282,B07ZPLXB54,5.0,true,noise
CR-005283,B0C2JF5179,3.0,true,none
CR-005284,B071HMNTPM,5.0,true,none
CR-005285,B07PWDTF8B,5.0,true,none
CR-005286,B088QXVYBR,3.0,true,none
CR-005287,B0C2JF5179,5.0,true,none
CR-005288,B07B8LYNCX,4.0,true,noise
CR-005289,B071HMNTPM,5.0,true,none
CR-005290,B07PWDTF8B,5.0,true,none
CR-005291,B093JYV9RR,5.0,true,none
CR-005292,B0C2JF5179,5.0,true,none
CR-005293,B0C2JF5179,5.0,true,none
CR-005294,B0C2JF5179,5.0,true,none
CR-005295,B07R81N4X9,5.0,true,none
CR-005296,B07QPNSQJ5,2.0,true,none
CR-005297,B0C2JF5179,5.0,true,none
CR-005298,B087JHKTRP,1.0,true,none
CR-005299,B0BZPPXM8D,5.0,true,none
CR-005300,B0C2JF5179,5.0,true,none
CR-005301,B0C2JF5179,1.0,true,none
CR-005302,B0C2JF5179,5.0,true,none
CR-005303,B0C2JF5179,5.0,true,none
CR-005304,B07PWDTF8B,5.0,true,none
CR-005305,B0C2JF5179,5.0,true,none
CR-005306,B07DK5NSY1,2.0,true,reliability
CR-005307,B0C2JF5179,5.0,true,none
CR-005308,B07PWDTF8B,5.0,true,none
CR-005309,B0BZPPXM8D,5.0,true,none
CR-005310,B0C2JF5179,5.0,true,none
CR-005311,B0C2JF5179,5.0,true,none
CR-005312,B07V5FPWMZ,2.0,true,none
CR-005313,B0C2JF5179,5.0,true,none
CR-005314,B0C2JF5179,5.0,true,none
CR-005315,B0C2JF5179,5.0,true,none
CR-005316,B0C2JF5179,5.0,true,none
CR-005317,B08B66H8KY,1.0,true,none
CR-005318,B07PWDTF8B,5.0,true,none
CR-005319,B0C2JF5179,5.0,true,none
CR-005320,B0C2JF5179,5.0,true,none
CR-005321,B0C2JF5179,1.0,true,reliability
CR-005322,B07PWDTF8B,5.0,true,none
CR-005323,B0C2JF5179,5.0,true,none
CR-005324,B07DK5NSY1,5.0,true,none
CR-005325,B071HMNTPM,5.0,true,none
CR-005326,B07DK5NSY1,2.0,true,none
CR-005327,B093JYV9RR,1.0,false,none
CR-005328,B093JYV9RR,5.0,true,none
CR-005329,B0C2JF5179,5.0,true,none
CR-005330,B0869H48RS,5.0,true,none
CR-005331,B0C2JF5179,5.0,true,none
CR-005332,B0C2JF5179,5.0,true,none
CR-005333,B093JYV9RR,5.0,true,none
CR-005334,B07PWDTF8B,5.0,true,none
CR-005335,B07PWDTF8B,5.0,true,none
CR-005336,B0BZPPXM8D,4.0,true,none
CR-005337,B07R81N4X9,5.0,true,none
CR-005338,B0BZPPXM8D,1.0,false,none
CR-005339,B0C2JF5179,5.0,true,none
CR-005340,B07R81N4X9,4.0,true,none
CR-005341,B0C2JF5179,4.0,true,none
CR-005342,B0C2JF5179,5.0,true,none
CR-005343,B0C2JF5179,5.0,true,none
CR-005344,B0C2JF5179,5.0,true,none
CR-005345,B0C2JF5179,5.0,true,none
CR-005346,B0C2JF5179,5.0,true,none
CR-005347,B07PWDTF8B,5.0,true,none
CR-005348,B0C2JF5179,5.0,true,none
CR-005349,B0C2JF5179,5.0,true,none
CR-005350,B0C2JF5179,5.0,true,none
CR-005351,B0C2JF5179,5.0,true,none
CR-005352,B0C2JF5179,5.0,true,none
CR-005353,B0C2JF5179,5.0,true,none
CR-005354,B07PWDTF8B,5.0,true,none
CR-005355,B07PWDTF8B,4.0,true,none
CR-005356,B0C2JF5179,4.0,true,none
CR-005357,B087JHKTRP,1.0,true,value_effectiveness
CR-005358,B087JHKTRP,4.0,true,none
CR-005359,B07KXBX32V,5.0,true,none
CR-005360,B07R81N4X9,5.0,true,none
CR-005361,B0869H48RS,1.0,true,none
CR-005362,B0BZPPXM8D,5.0,true,none
CR-005363,B0C2JF5179,5.0,true,none
CR-005364,B07R81N4X9,5.0,true,none
CR-005365,B093JYV9RR,5.0,true,none
CR-005366,B0C2JF5179,5.0,true,none
CR-005367,B082Y2PK2G,1.0,true,none
CR-005368,B0C2JF5179,5.0,true,none
CR-005369,B0C2JF5179,5.0,true,none
CR-005370,B07PWDTF8B,4.0,true,none
CR-005371,B07PWDTF8B,5.0,true,none
CR-005372,B0C2JF5179,5.0,true,none
CR-005373,B0C2JF5179,5.0,true,none
CR-005374,B0C2JF5179,5.0,true,none
CR-005375,B007Y5B814,1.0,true,none
CR-005376,B0C2JF5179,5.0,true,none
CR-005377,B08P8PRG2M,5.0,true,none
CR-005378,B0C2JF5179,4.0,true,none
CR-005379,B08QKRJJS1,2.0,true,none
CR-005380,B0C2JF5179,5.0,true,none
CR-005381,B0C2JF5179,3.0,true,none
CR-005382,B0C2JF5179,5.0,true,none
CR-005383,B07QPNSQJ5,2.0,true,noise
CR-005384,B08P8PRG2M,5.0,true,noise
CR-005385,B0C2JF5179,4.0,true,none
CR-005386,B0C2JF5179,5.0,true,none
CR-005387,B0C2JF5179,4.0,true,none
CR-005388,B0C2JF5179,5.0,true,none
CR-005389,B0C2JF5179,5.0,true,none
CR-005390,B07PWDTF8B,5.0,true,none
CR-005391,B0C2JF5179,5.0,true,none
CR-005392,B07PWDTF8B,5.0,false,none
CR-005393,B082Y2PK2G,5.0,true,none
CR-005394,B07PWDTF8B,5.0,true,none
CR-005395,B0C2JF5179,5.0,true,none
CR-005396,B0BZPPXM8D,5.0,true,none
CR-005397,B0869H48RS,5.0,true,none
CR-005398,B0BZPPXM8D,1.0,true,none
CR-005399,B086SN7JT9,5.0,true,none
CR-005400,B084GKPZ4V,3.0,true,none
CR-005401,B071HMNTPM,5.0,true,none
CR-005402,B0C2JF5179,4.0,true,none
CR-005404,B082Y2PK2G,3.0,true,none
CR-005405,B093JYV9RR,4.0,true,none
CR-005406,B0C2JF5179,5.0,true,none
CR-005407,B0C2JF5179,5.0,true,none
CR-005408,B082Y2PK2G,5.0,true,none
CR-005409,B0C2JF5179,5.0,true,none
CR-005410,B0C2JF5179,4.0,true,none
CR-005411,B07PWDTF8B,5.0,true,none
CR-005412,B07ZPLXB54,5.0,false,noise
CR-005413,B07BHBVCDC,4.0,true,none
CR-005414,B0BZPPXM8D,5.0,true,none
CR-005415,B07KXBX32V,4.0,true,none
CR-005416,B07PWDTF8B,5.0,false,none
CR-005417,B07R81N4X9,5.0,true,none
CR-005418,B0C2JF5179,5.0,true,none
CR-005419,B08699NPRW,3.0,true,none
CR-005420,B0C2JF5179,5.0,true,none
CR-005421,B0BZPPXM8D,5.0,true,none
CR-005422,B0C2JF5179,5.0,true,none
CR-005423,B07KXBX32V,5.0,true,none
CR-005424,B0C2JF5179,5.0,true,none
CR-005425,B0C2JF5179,5.0,true,none
CR-005426,B01GXFY0KQ,5.0,true,none
CR-005427,B07PWDTF8B,5.0,true,none
CR-005428,B0C2JF5179,4.0,true,none
CR-005429,B07PWDTF8B,5.0,true,none
CR-005430,B0C2JF5179,3.0,true,none
CR-005431,B071HMNTPM,5.0,true,none
CR-005432,B093JYV9RR,5.0,true,none
CR-005433,B0C2JF5179,5.0,true,none
CR-005434,B07R81N4X9,5.0,true,none
CR-005435,B07PWDTF8B,5.0,true,none
CR-005436,B0BZPPXM8D,5.0,true,none
CR-005437,B07PWDTF8B,5.0,true,none
CR-005438,B087JHKTRP,5.0,true,none
CR-005439,B07KXBX32V,1.0,true,none
CR-005440,B0B2DX3SNN,3.0,true,reliability
CR-005441,B071HMNTPM,5.0,true,none
CR-005442,B07WX4FVBV,1.0,true,none
CR-005443,B0C2JF5179,5.0,true,none
CR-005444,B01IBRFMQU,3.0,true,noise
CR-005445,B0C2JF5179,5.0,true,none
CR-005446,B0BZPPXM8D,5.0,true,none
CR-005447,B07QPNSQJ5,1.0,true,none
CR-005448,B0C2JF5179,1.0,false,none
CR-005449,B0C2JF5179,5.0,true,none
CR-005450,B0C2JF5179,5.0,true,none
CR-005451,B07PWDTF8B,5.0,true,none
CR-005452,B0C2JF5179,5.0,true,none
CR-005453,B08B66H8KY,4.0,true,none
CR-005454,B076J4BK24,5.0,true,none
CR-005455,B0C2JF5179,5.0,true,none
CR-005456,B0BZPPXM8D,2.0,true,none
CR-005457,B07PWDTF8B,5.0,true,none
CR-005458,B071HMNTPM,5.0,true,none
CR-005459,B0BZPPXM8D,1.0,true,none
CR-005460,B0BZPPXM8D,5.0,true,none
CR-005461,B0BZPPXM8D,5.0,true,none
CR-005462,B0C2JF5179,5.0,true,none
CR-005463,B0C2JF5179,5.0,true,none
CR-005464,B085TD3Z9F,2.0,true,none
CR-005465,B0C2JF5179,5.0,true,none
CR-005466,B0C2JF5179,5.0,true,none
CR-005467,B071DXQ1RV,2.0,true,none
CR-005468,B0C2JF5179,5.0,true,none
CR-005469,B0C2JF5179,5.0,true,none
CR-005470,B082Y2PK2G,4.0,true,none
CR-005471,B0C2JF5179,5.0,true,none
CR-005472,B07R81N4X9,5.0,true,none
CR-005473,B0C2JF5179,5.0,true,none
CR-005474,B0C2JF5179,5.0,false,none
CR-005475,B07PWDTF8B,5.0,true,none
CR-005476,B0C2JF5179,5.0,true,none
CR-005477,B0C2JF5179,5.0,false,noise
CR-005478,B088QXVYBR,5.0,true,none
CR-005479,B0C2JF5179,5.0,true,none
CR-005480,B082Y2PK2G,1.0,true,none
CR-005481,B0C2JF5179,5.0,true,none
CR-005482,B0C2JF5179,5.0,true,none
CR-005483,B07KXBX32V,5.0,true,none
CR-005484,B0BZPPXM8D,5.0,true,none
CR-005485,B0C2JF5179,3.0,true,none
CR-005486,B0C2JF5179,5.0,true,none
CR-005487,B0C2JF5179,5.0,true,none
CR-005488,B093JYV9RR,5.0,true,none
CR-005489,B0C2JF5179,5.0,true,none
CR-005490,B0C2JF5179,5.0,true,none
CR-005491,B082Y2PK2G,4.0,true,none
CR-005492,B0C2JF5179,5.0,true,none
CR-005493,B0BZPPXM8D,5.0,true,none
CR-005494,B0C2JF5179,5.0,true,none
CR-005495,B07PWDTF8B,5.0,true,none
CR-005496,B0C2JF5179,5.0,true,none
CR-005497,B089M2X49N,5.0,true,none
CR-005498,B0C2JF5179,4.0,true,none
CR-005499,B07KXBX32V,1.0,true,value_effectiveness
CR-005500,B0C2JF5179,5.0,true,none
CR-005501,B0C2JF5179,5.0,true,none
CR-005502,B07PWDTF8B,5.0,true,none
CR-005503,B0C2JF5179,4.0,true,none
CR-005504,B07R81N4X9,5.0,true,none
CR-005505,B0776XKZ1Y,5.0,false,none
CR-005506,B07PWDTF8B,5.0,true,none
CR-005507,B093JYV9RR,5.0,true,none
CR-005508,B0C2JF5179,5.0,true,none
CR-005509,B0C2JF5179,5.0,true,none
CR-005510,B089M2X49N,1.0,true,none
CR-005511,B07DK5NSY1,1.0,true,none
CR-005512,B082Y2PK2G,5.0,true,none
CR-005513,B071HMNTPM,5.0,true,none
CR-005514,B0C2JF5179,5.0,true,none
CR-005515,B0C2JF5179,5.0,true,none
CR-005516,B0C2JF5179,5.0,true,none
CR-005517,B0C2JF5179,4.0,true,none
CR-005518,B0C2JF5179,5.0,true,none
CR-005519,B089M2X49N,4.0,true,none
CR-005520,B089M2X49N,4.0,true,none
CR-005521,B0C2JF5179,5.0,true,none
CR-005522,B0869H48RS,1.0,true,none
CR-005523,B0C2JF5179,5.0,true,none
CR-005524,B084GKPZ4V,5.0,true,none
CR-005525,B07QPNSQJ5,1.0,true,reliability
CR-005526,B07R81N4X9,5.0,true,none
CR-005527,B07R81N4X9,5.0,true,none
CR-005528,B0BZPPXM8D,1.0,true,none
CR-005529,B084GKPZ4V,5.0,true,none
CR-005530,B0C2JF5179,5.0,true,none
CR-005531,B0BZPPXM8D,4.0,true,none
CR-005532,B0848BNPPK,5.0,true,none
CR-005533,B0C2JF5179,5.0,true,none
CR-005534,B07PWDTF8B,5.0,true,none
CR-005535,B07PWDTF8B,4.0,true,none
CR-005536,B0C2JF5179,5.0,true,none
CR-005537,B0C2JF5179,4.0,true,none
CR-005538,B0C2JF5179,5.0,true,none
CR-005539,B0C2JF5179,5.0,true,none
CR-005540,B07PWDTF8B,5.0,true,none
CR-005541,B07PWDTF8B,5.0,true,noise
CR-005542,B07ZPLXB54,1.0,true,none
CR-005543,B082Y2PK2G,5.0,true,none
CR-005544,B0C2JF5179,5.0,true,none
CR-005545,B07PWDTF8B,4.0,true,none
CR-005546,B0C2JF5179,5.0,true,none
CR-005547,B0C2JF5179,5.0,true,noise
CR-005548,B07PWDTF8B,5.0,true,none
CR-005549,B0C2JF5179,5.0,true,none
CR-005550,B0C2JF5179,5.0,true,none
CR-005551,B0C2JF5179,5.0,true,none
CR-005552,B07R81N4X9,5.0,true,none
CR-005553,B07R81N4X9,5.0,true,none
CR-005554,B07R81N4X9,5.0,true,none
CR-005555,B0C2JF5179,5.0,true,none
CR-005556,B086SN7JT9,5.0,true,none
CR-005557,B0848BNPPK,5.0,true,none
CR-005558,B07PWDTF8B,5.0,true,none
CR-005559,B0848BNPPK,2.0,true,none
CR-005560,B0C2JF5179,2.0,true,reliability
CR-005561,B07ZPLXB54,5.0,true,none
CR-005562,B0C2JF5179,5.0,true,none
CR-005563,B089M2X49N,4.0,true,none
CR-005564,B0C2JF5179,5.0,true,none
CR-005565,B082Y2PK2G,2.0,true,none
CR-005566,B087JHKTRP,5.0,true,none
CR-005567,B071HMNTPM,5.0,true,none
CR-005568,B093JYV9RR,5.0,true,none
CR-005569,B0C2JF5179,5.0,true,none
CR-005570,B0C2JF5179,5.0,true,none
CR-005571,B0C2JF5179,5.0,true,none
CR-005572,B0C2JF5179,5.0,true,none
CR-005573,B07R81N4X9,1.0,true,none
CR-005574,B0C2JF5179,5.0,true,none
CR-005575,B0C2JF5179,5.0,true,none
CR-005576,B07G8WK2TW,5.0,true,none
CR-005577,B07PWDTF8B,5.0,true,none
CR-005578,B0C2JF5179,5.0,true,none
CR-005579,B07PWDTF8B,1.0,true,none
CR-005580,B087JHKTRP,3.0,true,none
CR-005581,B0C2JF5179,4.0,true,none
CR-005582,B0C2JF5179,5.0,true,none
CR-005583,B085HTCDJC,5.0,true,none
CR-005584,B071HMNTPM,5.0,true,none
CR-005585,B0C2JF5179,5.0,true,none
CR-005586,B0C2JF5179,5.0,true,ozone_odor_safety
CR-005587,B086SN7JT9,5.0,true,none
CR-005588,B01IBRFMQU,5.0,true,none
CR-005589,B07DK5NSY1,5.0,true,none
CR-005590,B0C2JF5179,5.0,true,none
CR-005591,B0C2JF5179,5.0,true,none
CR-005592,B0C2JF5179,3.0,true,none
CR-005593,B0C2JF5179,5.0,true,none
CR-005594,B0C2JF5179,5.0,true,none
CR-005595,B0C2JF5179,5.0,true,none
CR-005596,B07DK5NSY1,5.0,true,none
CR-005597,B0C2JF5179,5.0,true,none
CR-005598,B07KXBX32V,5.0,true,none
CR-005599,B0C2JF5179,5.0,true,none
CR-005600,B0BZPPXM8D,5.0,true,none
CR-005601,B0C2JF5179,1.0,true,value_effectiveness
CR-005602,B0C2JF5179,5.0,true,none
CR-005603,B0BZPPXM8D,5.0,true,none
CR-005604,B0C2JF5179,5.0,true,none
CR-005605,B07VXKR2L4,1.0,true,none
CR-005606,B0C2JF5179,5.0,true,none
CR-005607,B0C2JF5179,5.0,true,none
CR-005608,B0C2JF5179,5.0,true,none
CR-005609,B0C2JF5179,5.0,true,none
CR-005610,B0C2JF5179,5.0,true,none
CR-005611,B07PWDTF8B,5.0,true,none
CR-005612,B07R81N4X9,4.0,true,none
CR-005613,B093JYV9RR,5.0,true,none
CR-005614,B07PWDTF8B,4.0,true,none
CR-005615,B07ZPLXB54,1.0,true,value_effectiveness
CR-005616,B0848BNPPK,4.0,true,none
CR-005617,B0C2JF5179,5.0,true,none
CR-005618,B08B66H8KY,5.0,true,none
CR-005619,B0C2JF5179,1.0,true,none
CR-005620,B086SN7JT9,4.0,true,none
CR-005621,B07R81N4X9,5.0,true,none
CR-005622,B0C2JF5179,5.0,true,none
CR-005623,B0C2JF5179,5.0,true,none
CR-005624,B07KXBX32V,1.0,true,none
CR-005625,B0C2JF5179,5.0,true,none
CR-005626,B089M2X49N,5.0,true,none
CR-005627,B018M98UDE,5.0,true,none
CR-005628,B0BZPPXM8D,3.0,true,none
CR-005629,B08B66H8KY,1.0,true,none
CR-005630,B0BBV2Z7VG,5.0,true,none
CR-005631,B0C2JF5179,5.0,true,none
CR-005632,B0C2JF5179,5.0,true,none
CR-005633,B0C2JF5179,5.0,true,none
CR-005634,B0C2JF5179,1.0,true,none
CR-005635,B093JYV9RR,5.0,true,none
CR-005636,B0C2JF5179,5.0,true,none
CR-005637,B07PWDTF8B,5.0,true,none
CR-005638,B0C2JF5179,5.0,false,none
CR-005639,B0C2JF5179,5.0,true,none
CR-005640,B0C2JF5179,3.0,true,none
CR-005641,B07R81N4X9,1.0,true,none
CR-005642,B089NJW4J2,3.0,true,none
CR-005643,B07R81N4X9,5.0,true,none
CR-005644,B0848BNPPK,5.0,true,none
CR-005645,B0C2JF5179,5.0,true,none
CR-005646,B0C2JF5179,5.0,true,none
CR-005647,B089M2X49N,5.0,true,none
CR-005648,B0C2JF5179,5.0,true,none
CR-005649,B0C2JF5179,4.0,true,none
CR-005650,B087JHKTRP,1.0,true,none
CR-005651,B07DK5NSY1,1.0,true,none
CR-005652,B0C2JF5179,5.0,true,none
CR-005653,B07R81N4X9,5.0,true,none
CR-005654,B089M2X49N,5.0,true,none
CR-005655,B07PWDTF8B,5.0,true,none
CR-005656,B093JYV9RR,5.0,true,none
CR-005657,B0C2JF5179,5.0,true,none
CR-005658,B07PWDTF8B,5.0,true,none
CR-005659,B0C2JF5179,5.0,true,none
CR-005660,B093JYV9RR,5.0,false,none
CR-005661,B0C2JF5179,2.0,true,none
CR-005662,B0B2DX3SNN,1.0,true,none
CR-005663,B093JYV9RR,5.0,true,none
CR-005664,B071HMNTPM,5.0,true,none
CR-005665,B0C2JF5179,5.0,true,none
CR-005666,B08QKRJJS1,3.0,true,noise
CR-005667,B0BZPPXM8D,1.0,true,reliability
CR-005668,B07PWDTF8B,5.0,true,reliability
CR-005669,B07PWDTF8B,5.0,true,none
CR-005670,B0C2JF5179,5.0,true,none
CR-005671,B093JYV9RR,5.0,true,none
CR-005672,B0C2JF5179,5.0,true,none
CR-005673,B07PWDTF8B,4.0,true,none
CR-005674,B071HMNTPM,5.0,true,none
CR-005675,B088QXVYBR,4.0,true,none
CR-005676,B089M2X49N,1.0,true,none
CR-005677,B093JYV9RR,5.0,true,none
CR-005678,B07R81N4X9,5.0,true,none
CR-005679,B0C2JF5179,5.0,true,none
CR-005680,B0BBV2Z7VG,5.0,true,none
CR-005681,B0C2JF5179,5.0,true,none
CR-005682,B07DK5NSY1,4.0,true,none
CR-005683,B0C2JF5179,5.0,true,none
CR-005684,B07R81N4X9,5.0,true,none
CR-005685,B07R81N4X9,5.0,true,none
CR-005686,B0C2JF5179,4.0,true,none
CR-005687,B0C2JF5179,5.0,true,none
CR-005688,B0C2JF5179,4.0,true,none
CR-005689,B087JHKTRP,2.0,true,value_effectiveness
CR-005690,B0C2JF5179,1.0,true,none
CR-005691,B0C2JF5179,3.0,true,none
CR-005692,B07PWDTF8B,5.0,true,none
CR-005693,B0C2JF5179,4.0,true,none
CR-005694,B0C2JF5179,1.0,true,none
CR-005695,B0C2JF5179,4.0,true,ozone_odor_safety
CR-005696,B076J4BK24,5.0,true,none
CR-005697,B0B2DX3SNN,5.0,true,none
CR-005698,B0C2JF5179,5.0,true,none
CR-005699,B0848BNPPK,5.0,true,none
CR-005700,B07R81N4X9,4.0,true,none
