review_id,product_sku,product_name,brand,marketplace,review_date,review_date_raw_epoch_ms,rating,review_title,review_text,verified_purchase,helpful_votes,reviewer_id,source_ingested_at
CR-004348,B07WNVRYVK,"AZEUS True HEPA Air Purifier for Home, up to 1080 sq ft Large Room, UV light, Ionic Generator, Office or Commercial Space, Filter 99.97% Pollen, Smoke, Dust, Pet Dander, Air Quality Sensor",AZEUS,amazon_us,2020-01-17,1579236463065,5.0,Quiet and best one yet👍🏼🙂,"[[VIDEOID:3fc0c1426d9ca342323be62c027efe76]] I love the fact that this air purifier has a 7 layer hep-a filter. Comes with a remote control. It has a UV sanitizer, but doesn’t give off the ozone smell.<br /><br />The filter cost about $29 it gets changed every 6 months depending on where you live.<br /><br />The Blue Light (means good quality air), Green (means General air), Red ( means the air around you in not good whatsoever). For someone who is asthmatic and have severe allergies, this has helped me.",true,0,AGTTSYML4W6GW22DNEVMAODWU3EQ,2026-08-26T09:00:00+02:00
CR-004349,B08QKRJJS1,"Alen 45i Air Purifier, Quiet Air Flow for Large Rooms, 800 SqFt, Air Cleaner for Allergens, Dust, Mold, Pet Odors with Long Filter Life",Alen,amazon_us,2020-01-17,1579269129570,5.0,Worth the peace of mind.,Absolutely love this ❤️.,true,1,AHVBO3G4AWLF23GMZ7OVTNZYKSLQ,2026-08-26T09:00:00+02:00
CR-004350,B093JYV9RR,"Alen FLEX Air Purifier, Quiet Air Flow for Large Rooms, 700 SqFt, Air Cleaner for Allergens, Dust, Mold, Pet Odors, Smoke with Long Filter Life",Alen,amazon_us,2020-01-17,1579275106440,4.0,"Nice looking machine, replacement filters are $$$$$$$$",I didn't read the fine print before I bought this and learned later that the replacements filters are very pricey. The machine looked very nice. High quality.,true,0,AH3OBS5EPYDRRY4M726E2BYHE4DQ,2026-08-26T09:00:00+02:00
CR-004351,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-17,1579288775172,5.0,This product works.,"It's nicely designed, it's quiet, and since I started using it my nose-blowing has declined significantly. I was going through a box of tissues every two or three days, now it's less than one. Having it able to run in sleepless mode with no visible indicator lights really helps me sleep.",true,0,AGZPZTSZ7AJI6H3ZQY5CZRGWTYCQ,2026-08-26T09:00:00+02:00
CR-004352,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-17,1579296257828,5.0,Works Amazingly,I'm impressed! I was using a cheaper air purifier in my den to get rid of the doggy odor but it was not working at all!! After only 1 hour of using this new one the odor is gone!! It's small and compact but powerful! Very quiet and has several settings. I love mine and I definitely recommend it!!,true,0,AECT4WTY464ZK5L2UNQ3MIUS6VCA,2026-08-26T09:00:00+02:00
CR-004353,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-17,1579304213835,5.0,Great product a must have,Works great we can tell a huge difference in the air quality and freshness of the house.,true,0,AF4MOSM3VTECLPRNTIQYBBL3QTYA,2026-08-26T09:00:00+02:00
CR-004354,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-18,1579313724468,3.0,Good ptoduct,"This works great, however make dure to put in a room where you don’t mind done light because the digital screen stays on snd lights up a room.",true,0,AEBIP63K5XOAZTKYMLLZADII6N5Q,2026-08-26T09:00:00+02:00
CR-004355,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-18,1579318757016,5.0,Very happy,"I had read many reviews about all kinds of purifiers.  Finally I started giving up because I read so many mixed reviews on so many different types of purifiers.  But because I had moved to a new place where the previous owner had multiple cats in the room I was living in, I began having trouble breathing every day that I would come home.  I felt forced to give one a try.  I ended up buying this one for some reason.  Not sure why.  Maybe I just liked the look.  Looked legit.  Lol<br />Ever since I’ve had it running in my room I’ve notice that I no longer have trouble breathing.  I’m truly convinced it was the purifier.  I was even having to use an inhaler before I got the unit because it was getting so bad.  After I ran the unit for 2 or so days I no longer had to use my inhaler & haven’t used it ever since.  It’s now been about 1 month since I’ve had the unit. So happy it worked.",true,0,AG42FCREO6VV5KQUPAWALKRA73CA,2026-08-26T09:00:00+02:00
CR-004356,B00X67EJI8,Enerzen by OION Technologies LB-444 Commercial HEPA Air Purifier 3500 Sq. Ft. Ozone Ionizer Cleaner Clean Air,OION Technologies,amazon_us,2020-01-18,1579329080506,5.0,Gets odors out.,This works great. I turn it on when I leave and the apartment smells crisp. Also I can put clothes in front (not covering) it and get odors out of with the ozone feature. Definitely happy with this little baby.,true,0,AEHAOU5M7O7JRZJWGPBGOB2F4UIA,2026-08-26T09:00:00+02:00
CR-004357,B07KXBX32V,"Dyson Pure Hot+Cool™ HP01 Air Purifier, Heater & Fan - White/Silver",Dyson,amazon_us,2020-01-18,1579354640860,5.0,"My First Dyson, What Can I Say....",I can tell you this is a great fan to be used for cooling or heating. It does both very well. On the highest speed setting there is some noise but it’s really negligible.<br />The remote control is easy to understand and use.<br />Overall I am quite pleased with this purchase.,true,0,AG2PDJDUENO54MLV4KT3ZBVJVMOQ,2026-08-26T09:00:00+02:00
CR-004358,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-18,1579358091399,1.0,One return in limbo...,I purchased two of these for a client. The client did not like them so I attempted to return them. I unknowingly used the same QR code to return both of them at Kohls and their scan of that code did not catch that I used the same code twice. So one of the air purifiers is still hanging in limbo.  Please help!,true,0,AE3F3YKMR67HL7IQDOZXLLC3OGXA,2026-08-26T09:00:00+02:00
CR-004359,B07R81N4X9,"RabbitAir MinusA2 Ultra Quiet HEPA Air Purifier - Stylish, Efficient and Energy Star (SPA-780A, Black, Germ Defense)",Rabbit Air,amazon_us,2020-01-18,1579383011710,5.0,Wonderful for cigar smoke odors but WiFi doesn’t work,"This is a terrific air filter. It works automatically and after just a few puffs on a cigar you hear it increase the fan speed. It almost instantly recognizes smoke in the air and filters it out. The room has never smelled cleaner. It is very effective and I bought one after I saw them in use at the Nat Sherman townhouse cigar store in NYC. They swear by them and they should know. It is attractive and quiet and as another reviewer mentioned is very well built. The bad news is I paid a little more for the WiFi version and I cannot get that to work at all. I think you should save your money and get the non WiFi version as many people seem to say the app is worthless. That being said, I have tried several air filters including the Dyson and this is so much more effective.",true,1,AHRW55RYGAVU4N75MRRYFDPHIGVA,2026-08-26T09:00:00+02:00
CR-004360,B07KXBX32V,"Dyson Pure Hot+Cool™ HP01 Air Purifier, Heater & Fan - White/Silver",Dyson,amazon_us,2020-01-18,1579383126248,1.0,don't buy,This item blows cold air. I feel heat about a half inch from the heater. It does not heat a room and is uncomfortable when it's on.,false,1,AGZFS26OJKMO47IQHZCBRYXMJC2Q,2026-08-26T09:00:00+02:00
CR-004361,B07KXBX32V,"Dyson Pure Hot+Cool™ HP01 Air Purifier, Heater & Fan - White/Silver",Dyson,amazon_us,2020-01-18,1579391625532,5.0,As convenient as it gets!,"Disclaimer: I got this Dyson Heater + Cooler at Newegg Flash for around $200 refurbished, and at that price, this product is absolutely perfect. I wouldn't pay $500 for this, but with price aside, this product is wonderful. It serves as a fan, heater, and air purifier all in one. It keeps me cool during the summer, warm during the winter, all the while keeping the air clean from dust mites, pollutents, among other nasty things. This product is definitely a must-have for me. I just wish a brand new model of this product is more affordable.",false,10,AHU3IUT5QAU74YC4HVWCUGK4EDGQ,2026-08-26T09:00:00+02:00
CR-004362,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-19,1579392830133,5.0,Works Great. No Issues.,"I like this, I think it does exactly what it says it will do. I've had it for about three weeks now, and I'm enjoying it. I read some of the reviews about the light sensors (Green, Orange, Red) and I don't see what they see... I think some people get caught up on ""lights"". The facts are- it works, I don't care if the lights flash pink... if it works- it works, and that it does.",true,0,AHOBIW3BH3PGAXGTWGQ6K2YK542Q,2026-08-26T09:00:00+02:00
CR-004363,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-19,1579438884309,5.0,👍,👍,true,0,AEV5ZKHHQP3VDFLWGI5DWIUO7W7Q,2026-08-26T09:00:00+02:00
CR-004364,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-19,1579439102326,5.0,Works well in a larger area,We put this unit in our combo living/dining room area where there is lots of activity with 2 dogs and our grandson always playing.  Set-up was easy  as you just pug it in and it goes.  We use auto mode although the remote is nice if you want to adjust without getting up.  Overall good value for what we needed.,true,0,AHKEI2N7FHO6VQEIE3SYGV5MU6GA,2026-08-26T09:00:00+02:00
CR-004365,B071HMNTPM,Dyson Purifier Cool™ TP07 Smart Air Purifier and Fan - White/Silver,Dyson,amazon_us,2020-01-19,1579454146133,5.0,Exactly what I wanted,"I used to have to dust every day, since purchasing this I can go about 3 days! Love it",true,1,AHAO67BICTN5H642JGUCCICJ44XQ,2026-08-26T09:00:00+02:00
CR-004366,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-19,1579458146711,5.0,Works so well considering purchasing another,Orders and allergies,true,0,AHDINFUXRHIUPATWUBSFAL3EYE5A,2026-08-26T09:00:00+02:00
CR-004367,B07R81N4X9,"RabbitAir MinusA2 Ultra Quiet HEPA Air Purifier - Stylish, Efficient and Energy Star (SPA-780A, Black, Germ Defense)",Rabbit Air,amazon_us,2020-01-19,1579464694734,2.0,Can’t really tell a difference,Doesn’t seem to be working as well as I imagined. Better than nothing I guess.,true,0,AFG72EJVMA3SUI6VCUOCV7RPSJBQ,2026-08-26T09:00:00+02:00
CR-004368,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-19,1579469467445,5.0,So massively incredible I bought another!,Just like I said.,true,0,AG6WNTH2Z6EKRFKLKAMSKZYCVOKA,2026-08-26T09:00:00+02:00
CR-004369,B07KXBX32V,"Dyson Pure Hot+Cool™ HP01 Air Purifier, Heater & Fan - White/Silver",Dyson,amazon_us,2020-01-20,1579483638523,5.0,Keeps room very clean and a hot.,Very easy to set up,true,1,AFJDSGSFYVFCN4ZI3KJ5WZ3V45IQ,2026-08-26T09:00:00+02:00
CR-004370,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-20,1579541541295,5.0,"Good so far, although smaller than I thought.",So far the unit appears to be working great and has a lot of features.  It is much smaller than I thought it would be though.,true,0,AFNXDILFNMJKWJ7ZFMOUQVY5SSTQ,2026-08-26T09:00:00+02:00
CR-004371,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-20,1579542130641,5.0,Very happy—easy to change filters reasonably priced!,This is a great product for everyday use at home.  I’ve had others but this one is the easiest for filter change & the filters are reasonably priced.  No arts to relace over time. It’s so quiet too. Easy to move around—lightweight.,true,0,AGXFANSQIVDKXBIGLUZGCEVHGGAQ,2026-08-26T09:00:00+02:00
CR-004372,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-20,1579544201546,5.0,Amazing filter,"This is a true filter that is amazing for dust, it doesn’t get rid of all of it but at least 50% of it. Love keeping it on high mode all day. Been on for months with no issues",true,0,AFAE3EASWOJJ7H6SVDKQM6YMJNBQ,2026-08-26T09:00:00+02:00
CR-004373,B08QKRJJS1,"Alen 45i Air Purifier, Quiet Air Flow for Large Rooms, 800 SqFt, Air Cleaner for Allergens, Dust, Mold, Pet Odors with Long Filter Life",Alen,amazon_us,2020-01-20,1579560941089,5.0,Great Sensitivity to Air changes - Quality Product,"I wanted to allow myself some time to review this, and observe the Alen BreatheSmart in action before I wrote a review on it.  I can say that of all of the air filtration systems, I like this one the best.  Definitely superior to my old Winex and has better sensitivity than my Sharp FP-F60UW, with a respectable CADR rating.<br /><br />It's really useful in getting rid of cooking smells and returning the air to a neutral balanced feeling.  The control panel and features on the device feel well made, and have good tactile response.  The wooden decorative panel also makes it a bit less obtrusive in the living room.<br /><br />On its highest setting, you do hear some wind noise, but its not nearly as disruptive as some of the other brands I've owned. I'd purchase this again.",true,2,AHUZQJQTIUSDFMRWREUDUHLPB23A,2026-08-26T09:00:00+02:00
CR-004374,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-21,1579579900485,5.0,removed paint fumes,This product removed paint fumes from my studio When the quality air of gets worse it adjusts and removes the smell.,true,0,AHCMUXSUNHEX6MN25AWMN7AKIY6Q,2026-08-26T09:00:00+02:00
CR-004375,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-21,1579601931814,4.0,Pleased with this product.,"We keep it in the lobby of our dog daycare. It took about 3 days to really kick in, but since then, it has been great. Helps a lot.",true,0,AEJA66BLNGKKUSMCRX4FXH7FHERQ,2026-08-26T09:00:00+02:00
CR-004376,B07DK5NSY1,"Plixio Ionic Air Purifier for Home or Office - Filterless Portable Ionic Air Purifier & Travel Air Ionizer, Plug in (2 Pack)",Plixio,amazon_us,2020-01-21,1579603046819,3.0,Works well but it’s noisy,This thing makes a lot of noise when it’s running,true,0,AFOG6KPCY6D6C7I5BNPNH3CTVRYQ,2026-08-26T09:00:00+02:00
CR-004377,B07R81N4X9,"RabbitAir MinusA2 Ultra Quiet HEPA Air Purifier - Stylish, Efficient and Energy Star (SPA-780A, Black, Germ Defense)",Rabbit Air,amazon_us,2020-01-21,1579632334475,5.0,Great space saver,"Very quiet. I like the wall mount option. The app is great for running on a schedule. Overall, I feel like it does a great job.",true,0,AHISLU5OSW4Z32Q2RDAXKWMYLOZA,2026-08-26T09:00:00+02:00
CR-004378,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-21,1579632845052,5.0,Breathe Easier,"Tried 2 others, never felt a difference.  This one, breathe easier after a day.  Great.",true,0,AFMGFR7XW6K4MD2OMP5NRITHQI4A,2026-08-26T09:00:00+02:00
CR-004379,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-21,1579645095040,3.0,Doesn't work for cat litter smells,I can't tell if it's making a difference. It does absolutely nothing for lingering cat litter after the box is cleaned.,true,1,AF6A5MF7SUEXY7SDA5ZWC74SRR2Q,2026-08-26T09:00:00+02:00
CR-004380,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-22,1579663770126,1.0,Doesn’t handle small kitchen.,We have had the air purifier for several days. First day we were very impressed. The smart feature was responsive. Turned machine up when you could smell cooking odors and kept room clean. After several days it stopped raising speed. Stopped filtering air. Still works in 6’ x 8’ room. We will try it a few more days and if it functions like it is will return it. Auto  feature started working again. Kept it for small room. Would advise not to purchase. Replacing $30 filters every month might help...lol.,true,1,AEOHBGGK25ZI7VAXBFU76H5ABSRA,2026-08-26T09:00:00+02:00
CR-004381,B07KXBX32V,"Dyson Pure Hot+Cool™ HP01 Air Purifier, Heater & Fan - White/Silver",Dyson,amazon_us,2020-01-22,1579664026971,5.0,Worth it,Very impressed with how much heat it puts out and how quite it is. You think it is not doing anything but come back ten minutes later the the room temp has completely changed. I will definitely be buying one for our cabin.,true,0,AFRHFSE5MD5BQGEBMJU3PUBMKVFA,2026-08-26T09:00:00+02:00
CR-004382,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-22,1579673424676,5.0,Worth it!,This product is amazing. Worth the money!,true,0,AECLXKXVQMOVO6PZR3AXAVLNZVFQ,2026-08-26T09:00:00+02:00
CR-004383,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-22,1579708615166,2.0,Not impressed,There is no way this thing is detecting the quality of the air.  It's like it's on a timer.  You plug it in and turn it on and  the air quality is red after a few short mins it goes yellow  then green in less than 15 mins.  If you turn it off and turn it right back on it shows the air quality red again and then goes through the process all over.  They need to stop this false advertising that it is detecting the air quality. It does clean up the air some. Would not buy again.,true,1,AGACC6ZF6OSSMTZC77GUNACTQVVA,2026-08-26T09:00:00+02:00
CR-004384,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-22,1579711037701,5.0,Works exactly as expected,"It's quite, and cleans the air well, especially over time.",true,0,AFCS6ZCKWKIFKSS2QPPP2LGAD3FQ,2026-08-26T09:00:00+02:00
CR-004385,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-22,1579713236204,5.0,Good quality air purifier,"I really like our new air purifier. We have it in our son’s room and it definitely improves the air quality. It makes a bit of noise, like a low fan, but it’s good white noise and doesn’t seem to bother him. We received it on the date promised and had no issues with the seller.",true,0,AG3LBCRG43C6T46QN7YWFPGHHU3Q,2026-08-26T09:00:00+02:00
CR-004386,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-22,1579713443184,5.0,Perfect size Air cleaner,We ordered this because we have dogs and allergies.  The air purifier seems to work efficiently and is so quiet.  We have it on Automatic so we don't have to change settings etc.,true,0,AFMNBR74EBBG2KN45YS4NRA4ICWA,2026-08-26T09:00:00+02:00
CR-004387,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-22,1579730708412,5.0,Efficient and quiet,"This is our second unit for another room in our apartment.  We have had our first one for six months and it has been a big help.  There is less dust on the furniture and my wife has fewer allergy symptoms.  We like the modern design, the quietness in auto mode and its effectiveness in cleaning  the air.  We run it in Auto mode all the time unless we are dusting and cleaning the apartment.  The shipping is prompt and the owners sent a personal note once the order was filled.  We have had no need to call them for problems.",true,0,AGPJX6VI3O6W5AFWD7EI3LTXTCMA,2026-08-26T09:00:00+02:00
CR-004388,B00X67EJI8,Enerzen by OION Technologies LB-444 Commercial HEPA Air Purifier 3500 Sq. Ft. Ozone Ionizer Cleaner Clean Air,OION Technologies,amazon_us,2020-01-22,1579732420955,5.0,Excellent,"Excellent product, fast shipping. Remove all the smoke odors. So happy, my house smell clean an fresh",true,1,AG5IHIZPO5WYKW7HRLY4TQON24VQ,2026-08-26T09:00:00+02:00
CR-004389,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-23,1579752219261,5.0,Best air filter ever!,"This is such a great air filter!!! It’s whisper quiet, only at the very highest level you can hear it. But not annoying at all. I don’t know how I lived with my super loud old tower air filter.<br /> The auto mode is the best, I don’t have to think about it and it detects poor air quality so easily. This is def worth the money and feel so much better with the air I breathe now in my apt. Would recommend to anyone looking for a quality filter!",true,0,AGXDVZC6A2BL2NNAQWMUGVXULSVQ,2026-08-26T09:00:00+02:00
CR-004390,B0BBV2Z7VG,"Alen BreatheSmart Classic H13 HEPA Air Purifier, Air Purifiers For Home Large Room w/ 1100 SqFt Coverage, Medical-Grade Air Cleaner for Pet Dander & Odor, up to 12 Mos. Filter Life, Oak",Alen,amazon_us,2020-01-23,1579770724759,5.0,Feeling clean,"Absolutely no dislikes to report!<br />Love the look love how it helps with dust and fur /hair  clean up! (2 cats , one dog, 4 kids 2 adults in one house) Purchased a smaller one for bedroom. I recommend:-)",true,0,AH5ATTDFYFGZGVFK4ECDHQPVGJDQ,2026-08-26T09:00:00+02:00
CR-004391,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-23,1579799402101,5.0,Very nice machine.,"My wife was wanting a air machine and after reading some reviews I purchased this one, so far it has been a great machine. It's not noisy once it gets the air clean and goes to green, when it goes red the fan kicks in to high speed which isn't worth complaining about still quiet. We are planning to order another one here in the near future.",true,0,AGJRN3J5IPMTVLJATJX45IBEJ3OA,2026-08-26T09:00:00+02:00
CR-004392,B01GXFY0KQ,Green Air Encore HEPA and Odor Fighting Filter Air Purifier with IonCluster Technology 1000 sq. ft.,Green Air,amazon_us,2020-01-24,1579855787507,5.0,Clean air in no time flat!,"I've had this for about a week now, and it works great! Not only is the design of it amazing but it works extremely well. I have a cat and no matter how clean I kept the litter box a lingering odor would still be around, it is completely gone now. I also cook fairly often in my apartment and those odors would be around, no longer. This thing is amazing and would definitely recommend.",true,1,AE7SVMYX4SAFOIRJMNQAZSD2KWAQ,2026-08-26T09:00:00+02:00
CR-004393,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-24,1579878936280,5.0,Good Value,Using this product in our great room area which also encompasses our kitchen and a small sitting room. We found it to be extremely quiet. The remote is very simple to use and we believe it’s a good value for the price point.,true,0,AG2FWGZ4WBCTFL22Y5RLBLINC6UA,2026-08-26T09:00:00+02:00
CR-004394,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-24,1579883228004,5.0,great product,"Very happy I bought this, love this product!",true,0,AGEKDBRQAHUMLBH46ZFDNBZFK7HQ,2026-08-26T09:00:00+02:00
CR-004395,B07R81N4X9,"RabbitAir MinusA2 Ultra Quiet HEPA Air Purifier - Stylish, Efficient and Energy Star (SPA-780A, Black, Germ Defense)",Rabbit Air,amazon_us,2020-01-24,1579895935654,5.0,It Works,Like the unit very much.  Seems to have helped immensely with our air quality.  We have a 1500 sq ft home and use it mainly in the living area.  Doors are closed to other areas at night time.,true,0,AH5354FDO7XI5J3I4EGWWQRERXNQ,2026-08-26T09:00:00+02:00
CR-004396,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-25,1579959199890,5.0,Cleans air well,"We bought this air purifier for a couple of reasons. First and foremost we have a vent free natural gas fireplace. If you have dust particles in the air, it will have a harmless yet annoying odor when it burns because the dust in the air burns in the flame. With this purifier - it removes the dust so no more odor from the fireplace. Secondly, we have 2 cats that generate a lot of dust in the house from their litter boxes and dander. This purifier has decreased the amount of dust accumulation in our house significantly. We have a 1,700 sq. ft. home and we placed this unit in a corner of the open LR, DR, and kitchen areas which accounts for about 700 sq. ft. and it works very well at cleaning the air in that area. I highly recommend this air purifier.",true,0,AH5J3YMLLNRW4ROGWULXEZ2IRJ3A,2026-08-26T09:00:00+02:00
